lat,lon,nom,image
48.8561253,2.4614238,Avenue Ernest Renan / Rue Védrines,C:\Users\thiba\OneDrive - Fondation EPF\Bureau\DefiAccessMaison\Prototype_Appli_DefisAccess\src\..\dataset\images\Montreuil_30-06-2026_11h26-21\fichier_analyse_Montreuil_090.jpg
48.8653602,2.4432437,Avenue Faidherbe / Place François Mitterrand,C:\Users\thiba\OneDrive - Fondation EPF\Bureau\DefiAccessMaison\Prototype_Appli_DefisAccess\src\..\dataset\images\Montreuil_30-06-2026_11h26-21\fichier_analyse_Montreuil_091.jpg
48.86662,2.4379652,Avenue Faidherbe / Rue Alexis Lepère,C:\Users\thiba\OneDrive - Fondation EPF\Bureau\DefiAccessMaison\Prototype_Appli_DefisAccess\src\..\dataset\images\Montreuil_30-06-2026_11h26-21\fichier_analyse_Montreuil_092.jpg
48.8659937,2.440917,Avenue Faidherbe / Rue des Caillots,C:\Users\thiba\OneDrive - Fondation EPF\Bureau\DefiAccessMaison\Prototype_Appli_DefisAccess\src\..\dataset\images\Montreuil_30-06-2026_11h26-21\fichier_analyse_Montreuil_093.jpg
48.8661123,2.4404105,Avenue Faidherbe / Rue Émile Reynaud,C:\Users\thiba\OneDrive - Fondation EPF\Bureau\DefiAccessMaison\Prototype_Appli_DefisAccess\src\..\dataset\images\Montreuil_30-06-2026_11h26-21\fichier_analyse_Montreuil_094.jpg
48.8735682,2.4336651,Avenue Ferdinand Buisson / Avenue Raspail,C:\Users\thiba\OneDrive - Fondation EPF\Bureau\DefiAccessMaison\Prototype_Appli_DefisAccess\src\..\dataset\images\Montreuil_30-06-2026_11h26-21\fichier_analyse_Montreuil_095.jpg
48.8731386,2.4347458,Avenue Ferdinand Buisson / Rue des Rosiers,C:\Users\thiba\OneDrive - Fondation EPF\Bureau\DefiAccessMaison\Prototype_Appli_DefisAccess\src\..\dataset\images\Montreuil_30-06-2026_11h26-21\fichier_analyse_Montreuil_096.jpg
48.8724227,2.4365267,Avenue Ferdinand Buisson / Rue du Vert Bois,C:\Users\thiba\OneDrive - Fondation EPF\Bureau\DefiAccessMaison\Prototype_Appli_DefisAccess\src\..\dataset\images\Montreuil_30-06-2026_11h26-21\fichier_analyse_Montreuil_097.jpg
48.8579657,2.4374883,Avenue Gabriel Péri / Avenue Paul Langevin,C:\Users\thiba\OneDrive - Fondation EPF\Bureau\DefiAccessMaison\Prototype_Appli_DefisAccess\src\..\dataset\images\Montreuil_30-06-2026_11h26-21\fichier_analyse_Montreuil_098.jpg
48.8562413,2.4454777,Avenue Gabriel Péri / Boulevard Jeanne d'Arc,C:\Users\thiba\OneDrive - Fondation EPF\Bureau\DefiAccessMaison\Prototype_Appli_DefisAccess\src\..\dataset\images\Montreuil_30-06-2026_11h26-21\fichier_analyse_Montreuil_099.jpg
